sentence_id,year,month,year_month,source,sentence,sentiment_label,sentiment_score,confidence
00170,2020,08,2020-08,BBC News TV,"and i wonder whether, just in terms of your ability to fight this pandemic, your effectiveness in fighting this pandemic, you do actually need to call out the president and the country’s leaders when they say things that are unhelpful, and potentially set the country back?",negative,-1,0.7854874730110168
00171,2020,08,2020-08,BBC News TV,"we should have universal wearing of masks, and the scientific data to this point, this might change with other studies, but the scientific data up to this point indicate that the use of for the treatment of covid-19 is not effective.",negative,-1,0.536745548248291
00172,2020,08,2020-08,BBC News TV,"you’ve said before, fauci, that during the course of your career you have spent decades preparing for this possibility of a pandemic like covid-19.",negative,-1,0.5401723980903625
00173,2020,08,2020-08,BBC News TV,"in europe, they do have guidelines about safely reopening.",neutral,0,0.7536672353744507
00174,2020,08,2020-08,BBC News TV,"there was enough stress and strain, not only on our populations, both in europe, the and here in the united states, but also the effect that it had on the economy and unemployment and other types of unintended consequences of lockdown.",negative,-1,0.7849603891372681
00175,2020,08,2020-08,BBC News TV,i commented that i hope we would not have to go to a complete lockdown and what we might do is at least have a pause in our progression to reopening and maybe even take a step back.,neutral,0,0.7741308212280273
00176,2020,08,2020-08,BBC News TV,"in other words, if you are in phase two and you are getting into trouble, you might want to push back or pull back to phase one and then restart the process of careful, prudent, step-by-step reopening because no one wants to go back to a complete lockdown again.",negative,-1,0.505894660949707
00177,2020,08,2020-08,BBC News TV,"it is a very difficult situation and we’ve got to do the best we can and we believe that if we do this kind of opening and reopening prudently, then we have enough testing to go around to make sure that we can do the appropriate and adequate identification, isolation and contact tracing.",positive,1,0.5272471904754639
00178,2020,08,2020-08,BBC News TV,"we’ve learned from painful experience that if you have a low level of cases and you have the adequate facilities and capabilities of testing, when you get blips of new infection, you can adequately identify, isolate and contact trace.",neutral,0,0.6103556752204895
00179,2020,08,2020-08,BBC News TV,"once you get to a level where there is community spread, particularly given the fact that a significant proportion of cases are without and spread occurs without symptoms, then things start to ratchet up and get out of control.",negative,-1,0.7902292013168335
00180,2020,08,2020-08,BBC News TV,"i believe in order to do that, we are going to need a safe and effective vaccine to complement the public health measures and that’s the reason the information that came out very recently where we started a phase three trial of a vaccine just a couple of days ago and multiple other candidates over the next few months will be beginning phase three trials to determine efficacy and additional safety of a vaccine.",neutral,0,0.62827068567276
00181,2020,08,2020-08,BBC News TV,"there is a medical report from the centre for american progress this week in the united states that is very concerned about the production and distribution of the vaccine, even suggesting that it could take up to two years for americans to actually get the vaccine so it’s great the research is producing these positive results now",positive,1,0.8459194898605347
00182,2020,08,2020-08,BBC News TV,"what’s being done now with the production of vaccine to have doses available that the united states government has invested billions of dollars, hundreds of millions and billions of dollars to start producing vaccine at risk.",neutral,0,0.5456362366676331
00183,2020,08,2020-08,BBC News TV,"across europe, several governments express concern about a resurgence in the number of coronavirus cases.",neutral,0,0.6333584785461426
00184,2020,08,2020-08,BBC News TV,"south africa has now registered more than 500,000 cases of coronavirus, making it by far the hardest-hit country on the continent.",negative,-1,0.8078172206878662
00185,2020,08,2020-08,BBC News TV,mourning another life taken by coronavirus.,negative,-1,0.8800246715545654
00186,2020,08,2020-08,BBC News TV,"the government says there have been over 500,000 confirmed infections in the country - that is at least half of all the coronavirus cases on the continent - and a third of them are in gauteng province, where hospitals like thelle mogoerane are struggling to cope, as this member of staff explains.",negative,-1,0.7936650514602661
00187,2020,08,2020-08,BBC News TV,"nurses are testing positive as well, and it’s a mess.",negative,-1,0.5362818241119385
00188,2020,08,2020-08,BBC News TV,"in ourfacilities and in our hospitals, covid-19 cases are all over the place.",neutral,0,0.5794488191604614
00189,2020,08,2020-08,BBC News TV,"there is no ward, by the way, that doesn’t have a covid-19 person.",neutral,0,0.6485376954078674
00190,2020,08,2020-08,BBC News TV,"south africa imposed a strict lockdown in april and may that slowed the spread of the virus, but began a gradual reopening in june.",neutral,0,0.7467141151428223
00191,2020,08,2020-08,BBC News TV,"despite that, cases have surged, the president pointing out however that: but that is of little consolation to south africans, with some saying the pandemic has exposed shortcomings in its health system.",negative,-1,0.6905433535575867
00192,2020,08,2020-08,BBC News TV,"the cracks that have been there, even before coronavirus, are getting bigger every day.",negative,-1,0.6276068091392517
00193,2020,08,2020-08,BBC News TV,"the country has tested over 3 million people and brought in an aggressive early lockdown, but that is no guarantee of success against this deadly virus.",negative,-1,0.9006864428520203
00194,2020,08,2020-08,BBC News TV,"several european governments have expressed concern about the resurgence of coronavirus cases in a number of countries, including belgium and france, where numbers appear to be heading upwards.",neutral,0,0.6729929447174072
00195,2020,08,2020-08,BBC News TV,"rates of infection in germany remain low, but health officials there have expressed ""great concern"" over an increase in cases in the country.",neutral,0,0.6113744974136353
00196,2020,08,2020-08,BBC News TV,"in germany, as of next week, they are going to make it mandatory for travellers coming back from areas of high risk to have a covid test.",neutral,0,0.8594831824302673
00197,2020,08,2020-08,BBC News TV,"now, here in majorca, there have been fewer cases, around 27 covid cases a day.",neutral,0,0.8145532011985779
00198,2020,08,2020-08,BBC News TV,"but there’s been the first confirmed case of tourists being put in isolation since the lockdown was eased as one person out of a party of ten, currently close by here in palma, are now in isolation in a hotel.",neutral,0,0.7385721802711487
00199,2020,08,2020-08,BBC News TV,let’s get some of the day’s other coronavirus news.,neutral,0,0.8394181132316589
00200,2020,08,2020-08,BBC News TV,"the australian state of victoria is expected to introduce new lockdown measures, tougher than any seen in the country before.",neutral,0,0.807771623134613
00201,2020,08,2020-08,BBC News TV,thousands of people have taken to the streets in germany’s capital berlin to protest against the country’s coronavirus restrictions.,negative,-1,0.5012099742889404
00202,2020,08,2020-08,BBC News TV,"germany has been less badly affected by the pandemic than other european countries, but cases are starting to rise again.",neutral,0,0.4660249352455139
00203,2020,08,2020-08,BBC News TV,russian health authorities are preparing to start a mass vaccination campaign against coronavirus in october according to the country’s health minister.,neutral,0,0.8965444564819336
